2010,2010-06-22T20:30:00,Group B,Peter Mokaba Stadium,Polokwane ,Greece,0,2,Argentina, ,38891,0,0,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),733,5733,GRE,ARG
2010,2010-06-22T20:30:00,Group B,Durban Stadium,Durban ,Nigeria,2,2,Korea Republic, ,61874,1,1,Oleg�rio BENQUEREN�A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR),734,5734,NGA,KOR
2010,2010-06-22T16:00:00,Group A,Free State Stadium,Mangaung/Bloemfontein ,France,1,2,South Africa, ,39415,0,2,RUIZ Oscar (COL),GONZALEZ Abraham (COL),CLAVIJO Humberto (COL),731,5731,FRA,RSA
2010,2010-06-22T16:00:00,Group A,Royal Bafokeng Sports Palace,Phokeng ,Mexico,0,1,Uruguay, ,33425,0,1,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),732,5732,MEX,URU
2010,2010-06-21T20:30:00,Group H,Ellis Park Stadium,Johannesburg ,Spain,2,0,Honduras, ,54386,1,0,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR),730,5730,ESP,HON
2010,2010-06-21T16:00:00,Group H,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Chile,1,0,Switzerland, ,34872,0,0,AL GHAMDI Khalil (KSA),KAMRANIFAR Hassan (IRN),AL MARZOUQI Saleh (UAE),729,5729,CHI,SUI
2010,2010-06-21T13:30:00,Group G,Cape Town Stadium,Cape Town ,Portugal,7,0,Korea DPR, ,63644,1,0,POZO Pablo (CHI),BASUALTO Patricio (CHI),MONDRIA Francisco (CHI),728,5728,POR,PRK
2010,2010-06-20T20:30:00,Group G,Soccer City Stadium,Johannesburg ,Brazil,3,1,C�te d'Ivoire, ,84455,1,0,St�phane LANNOY (FRA),DANSAULT Eric (FRA),UGO Laurent (FRA),727,5727,BRA,CIV
2010,2010-06-20T16:00:00,Group F,Mbombela Stadium,Nelspruit ,Italy,1,1,New Zealand, ,38229,1,1,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON),726,5726,ITA,NZL
2010,2010-06-20T13:30:00,Group F,Free State Stadium,Mangaung/Bloemfontein ,Slovakia,0,2,Paraguay, ,26643,0,1,MAILLET Eddy (SEY),MENKOUANDE Evarist (CMR),HASSANI Bechir (TUN),725,5725,SVK,PAR
2010,2010-06-19T20:30:00,Group E,Loftus Versfeld Stadium,Tshwane/Pretoria ,Cameroon,1,2,Denmark, ,38074,1,1,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),724,5724,CMR,DEN
2010,2010-06-19T16:00:00,Group D,Royal Bafokeng Sports Palace,Phokeng ,Ghana,1,1,Australia, ,34812,1,1,ROSETTI Roberto (ITA),CALCAGNO Paolo (ITA),AYROLDI Stefano (ITA),723,5723,GHA,AUS
2010,2010-06-19T13:30:00,Group E,Durban Stadium,Durban ,Netherlands,1,0,Japan, ,62010,0,0,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG),722,5722,NED,JPN
2010,2010-06-18T20:30:00,Group C,Cape Town Stadium,Cape Town ,England,0,0,Algeria, ,64100,0,0,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),721,5721,ENG,ALG
2010,2010-06-18T16:00:00,Group C,Ellis Park Stadium,Johannesburg ,Slovenia,2,2,USA, ,45573,2,0,Koman COULIBALY (MLI),ACHIK Redouane (MAR),MANUEL CANDIDO Inacio (ANG),720,5720,SVN,USA
2010,2010-06-18T13:30:00,Group D,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Germany,0,1,Serbia, ,38294,0,1,Alberto UNDIANO MALLENCO (ESP),MARTINEZ Fermin (ESP),YUSTE Juan (ESP),719,5719,GER,SRB
2010,2010-06-17T20:30:00,Group A,Peter Mokaba Stadium,Polokwane ,France,0,2,Mexico, ,35370,0,0,AL GHAMDI Khalil (KSA),KAMRANIFAR Hassan (IRN),AL MARZOUQI Saleh (UAE),718,5718,FRA,MEX
2010,2010-06-17T16:00:00,Group B,Free State Stadium,Mangaung/Bloemfontein ,Greece,2,1,Nigeria, ,31593,1,1,RUIZ Oscar (COL),GONZALEZ Abraham (COL),CLAVIJO Humberto (COL),717,5717,GRE,NGA
2010,2010-06-17T13:30:00,Group B,Soccer City Stadium,Johannesburg ,Argentina,4,1,Korea Republic, ,82174,2,1,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),716,5716,ARG,KOR
2010,2010-06-16T20:30:00,Group A,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,0,3,Uruguay, ,42658,0,1,BUSACCA Massimo (SUI),ARNET Matthias (SUI),BURAGINA Francesco (SUI),715,5715,RSA,URU
2010,2010-06-16T16:00:00,Group H,Durban Stadium,Durban ,Spain,0,1,Switzerland, ,62453,0,0,WEBB Howard (ENG),Darren CANN (ENG),MULLARKEY Michael (ENG),714,5714,ESP,SUI
2010,2010-06-16T13:30:00,Group H,Mbombela Stadium,Nelspruit ,Honduras,0,1,Chile, ,32664,0,1,MAILLET Eddy (SEY),MENKOUANDE Evarist (CMR),HASSANI Bechir (TUN),713,5713,HON,CHI
2010,2010-06-15T20:30:00,Group G,Ellis Park Stadium,Johannesburg ,Brazil,2,1,Korea DPR, ,54331,0,0,KASSAI Viktor (HUN),EROS Gabor (HUN),VAMOS Tibor (HUN),712,5712,BRA,PRK
2010,2010-06-15T16:00:00,Group G,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,C�te d'Ivoire,0,0,Portugal, ,37034,0,0,LARRIONDA Jorge (URU),FANDINO Pablo (URU),ESPINOSA Mauricio (URU),711,5711,CIV,POR
2010,2010-06-15T13:30:00,Group F,Royal Bafokeng Sports Palace,Phokeng ,New Zealand,1,1,Slovakia, ,23871,0,0,DAMON Jerome (RSA),NTAGUNGIRA Celestin (RWA),MOLEFE Enock (RSA),710,5710,NZL,SVK
2010,2010-06-14T20:30:00,Group F,Cape Town Stadium,Cape Town ,Italy,1,1,Paraguay, ,62869,0,1,ARCHUNDIA Benito (MEX),VERGARA Hector (CAN),TORRENTERA Marvin (MEX),709,5709,ITA,PAR
2010,2010-06-14T16:00:00,Group E,Free State Stadium,Mangaung/Bloemfontein ,Japan,1,0,Cameroon, ,30620,1,0,Oleg�rio BENQUEREN�A (POR),CARDINAL Jose (POR),MIRANDA Bertino (POR),708,5708,JPN,CMR
2010,2010-06-14T13:30:00,Group E,Soccer City Stadium,Johannesburg ,Netherlands,2,0,Denmark, ,83465,0,0,St�phane LANNOY (FRA),DANSAULT Eric (FRA),UGO Laurent (FRA),707,5707,NED,DEN
2010,2010-06-13T20:30:00,Group D,Durban Stadium,Durban ,Germany,4,0,Australia, ,62660,2,0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),MORIN Alberto (MEX),706,5706,GER,AUS
2010,2010-06-13T16:00:00,Group D,Loftus Versfeld Stadium,Tshwane/Pretoria ,Serbia,0,1,Ghana, ,38833,0,0,BALDASSI Hector (ARG),CASAS Ricardo (ARG),MAIDANA Hernan (ARG),705,5705,SRB,GHA
2010,2010-06-13T13:30:00,Group C,Peter Mokaba Stadium,Polokwane ,Algeria,0,1,Slovenia, ,30325,0,0,BATRES Carlos (GUA),LEAL Leonel (CRC),PASTRANA Carlos (HON),704,5704,ALG,SVN
2010,2010-06-12T20:30:00,Group C,Royal Bafokeng Sports Palace,Phokeng ,England,1,1,USA, ,38646,1,1,SIMON Carlos (BRA),HAUSMANN Altemir (BRA),BRAATZ Roberto (BRA),703,5703,ENG,USA
2010,2010-06-12T16:00:00,Group B,Ellis Park Stadium,Johannesburg ,Argentina,1,0,Nigeria, ,55686,1,0,Wolfgang STARK (GER),SALVER Jan-Hendrik (GER),PICKEL Mike (GER),702,5702,ARG,NGA
2010,2010-06-12T13:30:00,Group B,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Korea Republic,2,0,Greece, ,31513,1,0,HESTER Michael (NZL),HINTZ Jan Hendrik (NZL),MAKASINI Tevita (TGA),701,5701,KOR,GRE
2010,2010-06-11T20:30:00,Group A,Cape Town Stadium,Cape Town ,Uruguay,0,0,France, ,64100,0,0,NISHIMURA Yuichi (JPN),SAGARA Toru (JPN),JEONG Hae Sang (KOR),700,5700,URU,FRA
2010,2010-06-11T16:00:00,Group A,Soccer City Stadium,Johannesburg ,South Africa,1,1,Mexico, ,84490,0,0,Ravshan IRMATOV (UZB),ILYASOV Rafael (UZB),KOCHKAROV Bakhadyr (KGZ),699,5699,RSA,MEX
2006,2006-07-09T20:00:00,Final,Olympiastadion,Berlin ,Italy,1,1,France,Italy win on penalties (5 - 3) ,69000,0,0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),698,5698,ITA,FRA
2006,2006-07-08T21:00:00,Third place,Gottlieb-Daimler-Stadion,Stuttgart ,Germany,3,1,Portugal, ,52000,0,0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR),697,5697,GER,POR
2006,2006-07-05T21:00:00,Semi-finals,"FIFA World Cup Stadium, Munich",Munich ,Portugal,0,1,France, ,66000,0,1,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),696,5696,POR,FRA
2006,2006-07-04T21:00:00,Semi-finals,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,0,2,Italy,Italy win after extra time ,65000,0,0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),695,5695,GER,ITA
2006,2006-07-01T21:00:00,Quarter-finals,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Brazil,0,1,France, ,48000,0,0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),694,5694,BRA,FRA
2006,2006-07-01T17:00:00,Quarter-finals,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,England,0,0,Portugal,Portugal win on penalties (1 - 3) ,52000,0,0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),693,5693,ENG,POR
2006,2006-06-30T21:00:00,Quarter-finals,"FIFA World Cup Stadium, Hamburg",Hamburg ,Italy,3,0,Ukraine, ,50000,1,0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),692,5692,ITA,UKR
2006,2006-06-30T17:00:00,Quarter-finals,Olympiastadion,Berlin ,Germany,1,1,Argentina,Germany win on penalties (4 - 2) ,72000,0,0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),691,5691,GER,ARG
2006,2006-06-27T21:00:00,Round of 16,"FIFA World Cup Stadium, Hanover",Hanover ,Spain,1,3,France, ,43000,1,1,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),690,5690,ESP,FRA
2006,2006-06-27T17:00:00,Round of 16,"FIFA World Cup Stadium, Dortmund",Dortmund ,Brazil,3,0,Ghana, ,65000,2,0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),689,5689,BRA,GHA
2006,2006-06-26T21:00:00,Round of 16,"FIFA World Cup Stadium, Cologne",Cologne ,Switzerland,0,0,Ukraine,Ukraine win on penalties (0 - 3) ,45000,0,0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),688,5688,SUI,UKR
2006,2006-06-26T17:00:00,Round of 16,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1,0,Australia, ,46000,0,0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),687,5687,ITA,AUS
2006,2006-06-25T21:00:00,Round of 16,Franken-Stadion,Nuremberg ,Portugal,1,0,Netherlands, ,41000,1,0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),686,5686,POR,NED
2006,2006-06-25T17:00:00,Round of 16,Gottlieb-Daimler-Stadion,Stuttgart ,England,1,0,Ecuador, ,52000,0,0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),685,5685,ENG,ECU
2006,2006-06-24T21:00:00,Round of 16,Zentralstadion,Leipzig ,Argentina,2,1,Mexico,Argentina win after extra time ,43000,0,0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI),684,5684,ARG,MEX
2006,2006-06-24T17:00:00,Round of 16,"FIFA World Cup Stadium, Munich",Munich ,Germany,2,0,Sweden, ,66000,2,0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA),683,5683,GER,SWE
2006,2006-06-23T21:00:00,Group G,"FIFA World Cup Stadium, Cologne",Cologne ,Togo,0,2,France, ,45000,0,0,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),681,5681,TOG,FRA
2006,2006-06-23T21:00:00,Group G,"FIFA World Cup Stadium, Hanover",Hanover ,Switzerland,2,0,Korea Republic, ,43000,1,0,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),682,5682,SUI,KOR
2006,2006-06-23T16:00:00,Group H,Fritz-Walter-Stadion,Kaiserslautern ,Saudi Arabia,0,1,Spain, ,46000,0,1,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN),679,5679,KSA,ESP
2006,2006-06-23T16:00:00,Group H,Olympiastadion,Berlin ,Ukraine,1,0,Tunisia, ,72000,0,0,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),680,5680,UKR,TUN
2006,2006-06-22T21:00:00,Group F,"FIFA World Cup Stadium, Dortmund",Dortmund ,Japan,1,4,Brazil, ,65000,1,1,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA),677,5677,JPN,BRA
2006,2006-06-22T21:00:00,Group F,Gottlieb-Daimler-Stadion,Stuttgart ,Croatia,2,2,Australia, ,52000,1,1,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),678,5678,CRO,AUS
2006,2006-06-22T16:00:00,Group E,"FIFA World Cup Stadium, Hamburg",Hamburg ,Czech Republic,0,2,Italy, ,50000,0,1,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),675,5675,CZE,ITA
2006,2006-06-22T16:00:00,Group E,Franken-Stadion,Nuremberg ,Ghana,2,1,USA, ,41000,2,1,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),676,5676,GHA,USA
2006,2006-06-21T21:00:00,Group C,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Netherlands,0,0,Argentina, ,48000,0,0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),673,5673,NED,ARG
2006,2006-06-21T21:00:00,Group C,"FIFA World Cup Stadium, Munich",Munich ,C�te d'Ivoire,3,2,"rn"">Serbia and Montenegro", ,66000,1,2,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC),674,5674,CIV,SCG
2006,2006-06-21T16:00:00,Group D,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Portugal,2,1,Mexico, ,52000,2,1,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),671,5671,POR,MEX
2006,2006-06-21T16:00:00,Group D,Zentralstadion,Leipzig ,Iran,1,1,Angola, ,38000,0,0,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS),672,5672,IRN,ANG
2006,2006-06-20T21:00:00,Group B,"FIFA World Cup Stadium, Cologne",Cologne ,Sweden,2,2,England, ,45000,0,1,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI),669,5669,SWE,ENG
2006,2006-06-20T21:00:00,Group B,Fritz-Walter-Stadion,Kaiserslautern ,Paraguay,2,0,"rn"">Trinidad and Tobago", ,46000,1,0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),670,5670,PAR,TRI
2006,2006-06-20T16:00:00,Group A,Olympiastadion,Berlin ,Ecuador,0,3,Germany, ,72000,0,2,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),667,5667,ECU,GER
2006,2006-06-20T16:00:00,Group A,"FIFA World Cup Stadium, Hanover",Hanover ,Costa Rica,1,2,Poland, ,43000,1,1,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),668,5668,CRC,POL
2006,2006-06-19T21:00:00,Group H,Gottlieb-Daimler-Stadion,Stuttgart ,Spain,3,1,Tunisia, ,52000,0,1,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA),666,5666,ESP,TUN
2006,2006-06-19T18:00:00,Group H,"FIFA World Cup Stadium, Hamburg",Hamburg ,Saudi Arabia,0,4,Ukraine, ,50000,0,2,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),665,5665,KSA,UKR
2006,2006-06-19T15:00:00,Group G,"FIFA World Cup Stadium, Dortmund",Dortmund ,Togo,0,2,Switzerland, ,65000,0,1,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),664,5664,TOG,SUI
2006,2006-06-18T21:00:00,Group G,Zentralstadion,Leipzig ,France,1,1,Korea Republic, ,43000,1,0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),663,5663,FRA,KOR
2006,2006-06-18T18:00:00,Group F,"FIFA World Cup Stadium, Munich",Munich ,Brazil,2,0,Australia, ,66000,0,0,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),662,5662,BRA,AUS
2006,2006-06-18T15:00:00,Group F,Franken-Stadion,Nuremberg ,Japan,0,0,Croatia, ,41000,0,0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),661,5661,JPN,CRO
2006,2006-06-17T21:00:00,Group E,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1,1,USA, ,46000,1,1,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),660,5660,ITA,USA
2006,2006-06-17T18:00:00,Group E,"FIFA World Cup Stadium, Cologne",Cologne ,Czech Republic,0,2,Ghana, ,45000,0,1,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),659,5659,CZE,GHA
2006,2006-06-17T15:00:00,Group D,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Portugal,2,0,IR Iran, ,48000,0,0,POULAT Eric (FRA),DAGORNE Lionel (FRA),TEXIER Vincent (FRA),658,5658,POR,IRN
2006,2006-06-16T21:00:00,Group D,"FIFA World Cup Stadium, Hanover",Hanover ,Mexico,0,0,Angola, ,43000,0,0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),657,5657,MEX,ANG
2006,2006-06-16T18:00:00,Group C,Gottlieb-Daimler-Stadion,Stuttgart ,Netherlands,2,1,C�te d'Ivoire, ,52000,2,1,RUIZ Oscar (COL),TAMAYO Fernando (ECU),NAVIA Jose (COL),656,5656,NED,CIV
2006,2006-06-16T15:00:00,Group C,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Argentina,6,0,"rn"">Serbia and Montenegro", ,52000,3,0,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),655,5655,ARG,SCG
2006,2006-06-15T21:00:00,Group B,Olympiastadion,Berlin ,Sweden,1,0,Paraguay, ,72000,0,0,MICHEL Lubos (SVK),Roman SLYSKO (SVK),BALKO Martin (SVK),654,5654,SWE,PAR
2006,2006-06-15T18:00:00,Group B,Franken-Stadion,Nuremberg ,England,2,0,"rn"">Trinidad and Tobago", ,41000,0,0,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR),653,5653,ENG,TRI
2006,2006-06-15T15:00:00,Group A,"FIFA World Cup Stadium, Hamburg",Hamburg ,Ecuador,3,0,Costa Rica, ,50000,1,0,CODJIA Coffi (BEN),NTAGUNGIRA Celestin (RWA),ADERODJOU Aboudou (BEN),652,5652,ECU,CRC
2006,2006-06-14T21:00:00,Group A,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,1,0,Poland, ,65000,0,0,MEDINA CANTALEJO Luis (ESP),GIRALDEZ CARRASCO Victoriano (ESP),MEDINA HERNANDEZ Pedro (ESP),651,5651,GER,POL
2006,2006-06-14T18:00:00,Group H,"FIFA World Cup Stadium, Munich",Munich ,Tunisia,2,2,Saudi Arabia, ,66000,1,0,SHIELD Mark (AUS),GIBSON Nathan (AUS),WILSON Ben (AUS),650,5650,TUN,KSA
2006,2006-06-14T15:00:00,Group H,Zentralstadion,Leipzig ,Spain,4,0,Ukraine, ,43000,2,0,BUSACCA Massimo (SUI),BURAGINA Francesco (SUI),ARNET Matthias (SUI),649,5649,ESP,UKR
2006,2006-06-13T21:00:00,Group F,Olympiastadion,Berlin ,Brazil,1,0,Croatia, ,72000,1,0,ARCHUNDIA Benito (MEX),RAMIREZ Jose (MEX),VERGARA Hector (CAN),648,5648,BRA,CRO
2006,2006-06-13T18:00:00,Group G,Gottlieb-Daimler-Stadion,Stuttgart ,France,0,0,Switzerland, ,52000,0,0,IVANOV Valentin (RUS),GOLUBEV Nikolai (RUS),VOLNIN Evgueni (RUS),647,5647,FRA,SUI
2006,2006-06-13T15:00:00,Group G,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Korea Republic,2,1,Togo, ,48000,0,1,POLL Graham (ENG),SHARP Philip (ENG),TURNER Glenn (ENG),646,5646,KOR,TOG
2006,2006-06-12T21:00:00,Group E,"FIFA World Cup Stadium, Hanover",Hanover ,Italy,2,0,Ghana, ,43000,1,0,SIMON Carlos (BRA),TAVARES Aristeu (BRA),CORONA Ednilson (BRA),645,5645,ITA,GHA
2006,2006-06-12T18:00:00,Group E,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,USA,0,3,Czech Republic, ,52000,0,2,AMARILLA Carlos (PAR),ANDINO Amelio (PAR),BERNAL Manuel (PAR),644,5644,USA,CZE
2006,2006-06-12T15:00:00,Group F,Fritz-Walter-Stadion,Kaiserslautern ,Australia,3,1,Japan, ,46000,0,1,ABD EL FATAH Essam (EGY),DANTE Dramane (MLI),NDOYE Mamadou (SEN),643,5643,AUS,JPN
2006,2006-06-11T21:00:00,Group D,"FIFA World Cup Stadium, Cologne",Cologne ,Angola,0,1,Portugal, ,45000,0,1,LARRIONDA Jorge (URU),RIAL Walter (URU),FANDINO Pablo (URU),642,5642,ANG,POR
2006,2006-06-11T18:00:00,Group D,Franken-Stadion,Nuremberg ,Mexico,3,1,Iran, ,41000,1,1,ROSETTI Roberto (ITA),COPELLI Cristiano (ITA),STAGNOLI Alessandro (ITA),641,5641,MEX,IRN
2006,2006-06-11T15:00:00,Group C,Zentralstadion,Leipzig ,"rn"">Serbia and Montenegro",0,1,Netherlands, ,43000,0,1,MERK Markus (GER),SCHRAER Christian (GER),SALVER Jan-Hendrik (GER),640,5640,SCG,NED
2006,2006-06-10T21:00:00,Group C,"FIFA World Cup Stadium, Hamburg",Hamburg ,Argentina,2,1,C�te d'Ivoire, ,49480,2,0,DE BLEECKERE Frank (BEL),HERMANS Peter (BEL),VROMANS Walter (BEL),639,5639,ARG,CIV
2006,2006-06-10T18:00:00,Group B,"FIFA World Cup Stadium, Dortmund",Dortmund ,"rn"">Trinidad and Tobago",0,0,Sweden, ,62959,0,0,MAIDIN Shamsul (SIN),PERMPANICH Prachya (THA),GHULOUM Eisa (UAE),638,5638,TRI,SWE
2006,2006-06-10T15:00:00,Group B,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,England,1,0,Paraguay, ,48000,1,0,RODRIGUEZ Marco (MEX),CAMARGO Jose Luis (MEX),LEAL Leonel (CRC),637,5637,ENG,PAR
2006,2006-06-09T21:00:00,Group A,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Poland,0,2,Ecuador, ,52000,0,1,KAMIKAWA Toru (JPN),HIROSHIMA Yoshikazu (JPN),KIM Dae Young (KOR),636,5636,POL,ECU
2006,2006-06-09T18:00:00,Group A,"FIFA World Cup Stadium, Munich",Munich ,Germany,4,2,Costa Rica, ,66000,2,1,ELIZONDO Horacio (ARG),GARCIA Dario (ARG),OTERO Rodolfo (ARG),635,5635,GER,CRC
2002,2002-06-30T20:00:00,Final,International Stadium Yokohama,Yokohama ,Germany,0,2,Brazil, ,69029,0,0,COLLINA Pierluigi (ITA),LINDBERG Leif (SWE),SHARP Philip (ENG),634,5634,GER,BRA
2002,2002-06-29T20:00:00,Third place,Daegu World Cup Stadium,Daegu ,Korea Republic,2,3,Turkey, ,63483,1,3,MANE Saad (KUW),ALTRAIFI Ali (KSA),VERGARA Hector (CAN),633,5633,KOR,TUR
2002,2002-06-26T20:30:00,Semi-finals,Saitama Stadium 2002,Saitama ,Brazil,1,0,Turkey, ,61058,0,0,NIELSEN Kim Milton (DEN),WIERZBOWSKI Maciej (POL),SRAMKA Igor (SVK),632,5632,BRA,TUR
2002,2002-06-25T20:30:00,Semi-finals,Seoul World Cup Stadium,Seoul ,Germany,1,0,Korea Republic, ,65256,0,0,MEIER Urs (SUI),ARNAULT Frederic (FRA),AMLER Evzen (CZE),631,5631,GER,KOR
2002,2002-06-22T20:30:00,Quarter-finals,Osaka Nagai Stadium,Osaka ,Senegal,0,1,Turkey,Win on Golden Goal ,44233,0,0,RUIZ Oscar (COL),RATTALINO Jorge (ARG),GIACOMUZZI Miguel (PAR),630,5630,SEN,TUR
2002,2002-06-22T15:30:00,Quarter-finals,Gwangju World Cup Stadium,Gwangju ,Spain,0,0,Korea Republic,Korea Republic win on penalties (3 - 5) ,42114,0,0,EL GHANDOUR Gamal (EGY),TOMUSANGE Ali (UGA),RAGOONATH Michael (TRI),629,5629,ESP,KOR
2002,2002-06-21T20:30:00,Quarter-finals,Munsu Football Stadium,Ulsan ,Germany,1,0,USA, ,37337,1,0,DALLAS Hugh (SCO),SHARP Philip (ENG),ALTRAIFI Ali (KSA),628,5628,GER,USA
2002,2002-06-21T15:30:00,Quarter-finals,Shizuoka Stadium Ecopa,Shizuoka ,England,1,2,Brazil, ,47436,1,1,RAMOS RIZO Felipe (MEX),VERGARA Hector (CAN),SAEED Mohamed (MDV),627,5627,ENG,BRA
2002,2002-06-18T20:30:00,Round of 16,Daejeon World Cup Stadium,Daejeon ,Korea Republic,2,1,Italy,Win on Golden Goal ,38588,0,0,MORENO Byron (ECU),RATTALINO Jorge (ARG),SZEKELY Ferenc (HUN),626,5626,KOR,ITA
2002,2002-06-18T15:30:00,Round of 16,Miyagi Stadium,Rifu ,Japan,0,1,Turkey, ,45666,0,1,COLLINA Pierluigi (ITA),WIERZBOWSKI Maciej (POL),SMITH Paul (NZL),625,5625,JPN,TUR
2002,2002-06-17T20:30:00,Round of 16,Kobe Wing Stadium,Kobe ,Brazil,2,0,Belgium, ,40440,0,0,PRENDERGAST Peter (JAM),DUPANOV Yuri (BLR),SAEED Mohamed (MDV),624,5624,BRA,BEL
